id,question
c6d9d219698d00fbdcd4326304ae962c,Can we reject the null hypothesis for group scores?
c6d9d219698d00fbdcd4326304ae962c,Does t-statistic show group difference?
c6d9d219698d00fbdcd4326304ae962c,Is there 95% confidence in group score difference?
c6d9d219698d00fbdcd4326304ae962c,Are group differences statistically significant?
030d526ff2ba90e871bdbcb07a8f56f6,What % of score variability does the teaching method explain?
030d526ff2ba90e871bdbcb07a8f56f6,Teaching method explains what variability % in scores?
030d526ff2ba90e871bdbcb07a8f56f6,How much score variability is due to teaching method?
030d526ff2ba90e871bdbcb07a8f56f6,What is the explained score variability % by teaching method?
030d526ff2ba90e871bdbcb07a8f56f6,Score variability explained by teaching method in %?
f87a01a5734d25ee66f870525b0478a5,Can an F statistic be less than zero?
f87a01a5734d25ee66f870525b0478a5,Is it possible for an F statistic to have a negative value?
f87a01a5734d25ee66f870525b0478a5,Does an F statistic ever go below zero?
f87a01a5734d25ee66f870525b0478a5,Can the result of an F test be negative?
f87a01a5734d25ee66f870525b0478a5,Is a negative F statistic feasible?
76b45cf2fd606b17b30df7a83b7ad94d,Which graph displays a strong positive correlation?
76b45cf2fd606b17b30df7a83b7ad94d,Identify the graph with a strong linear relationship.
76b45cf2fd606b17b30df7a83b7ad94d,Which option shows a positive slope?
76b45cf2fd606b17b30df7a83b7ad94d,In which graph do both x and y increase together?
76b45cf2fd606b17b30df7a83b7ad94d,Where is a clear positive correlation evident?
e849532eb537e860370a6db1feb5e588,Impact on correlation when a constant is added to one variable?
e849532eb537e860370a6db1feb5e588,What happens to correlation if Var1 is increased by 2?
e849532eb537e860370a6db1feb5e588,Does adding a constant affect correlation coefficient between Var1 and Var2?
e849532eb537e860370a6db1feb5e588,How does adding 2 to Var1 affect the correlation?
e849532eb537e860370a6db1feb5e588,Correlation change when adding a number to Var1?
6db18ae6c7d10287fde9d46269fae2ee,Does high correlation between exercise and test scores mean causation?
6db18ae6c7d10287fde9d46269fae2ee,What's indicated by a strong correlation between exercise and scores?
6db18ae6c7d10287fde9d46269fae2ee,Can we infer causation from a strong correlation in test scores and exercise?
6db18ae6c7d10287fde9d46269fae2ee,What does correlation tell us about exercise and test performance?
6db18ae6c7d10287fde9d46269fae2ee,How should we interpret high correlation between exercise and math scores?
353774776d572dc8e58d18afe98f7f98,How much of the variation in math scores is due to exercise if r is 0.86?
353774776d572dc8e58d18afe98f7f98,What is the explained variance percentage in math scores by exercise with r = 0.86?
353774776d572dc8e58d18afe98f7f98,"Given r = 0.86, what percentage of math score variance is explained?"
353774776d572dc8e58d18afe98f7f98,"If r is 0.86 between math scores and exercise, what is the explained variation percentage?"
353774776d572dc8e58d18afe98f7f98,Calculate the percentage of variance in math scores explained by exercise with r = 0.86.
fdab684d562556c67ef592e6f0413955,What's true regarding the histogram displayed?
fdab684d562556c67ef592e6f0413955,Identify the characteristic of the given histogram.
fdab684d562556c67ef592e6f0413955,Which statement accurately describes the displayed histogram?
fdab684d562556c67ef592e6f0413955,Determine the correct description of the histogram shown.
fdab684d562556c67ef592e6f0413955,What's the nature of the presented histogram?
3ba50356a700958d28bb4d1e6f0f69ac,How to determine b if slope a is known in y=ax+b?
3ba50356a700958d28bb4d1e6f0f69ac,"Using a known slope, how is intercept found?"
3ba50356a700958d28bb4d1e6f0f69ac,What's a method to calculate intercept if slope is given?
3ba50356a700958d28bb4d1e6f0f69ac,"Given a slope, how to derive the intercept?"
3ba50356a700958d28bb4d1e6f0f69ac,"With slope a known, how can b be computed?"
1ce61dc6e18c490543a5c48cc21756ed,How do extra variables affect linear regression?
1ce61dc6e18c490543a5c48cc21756ed,Impact of additional variables on R-squared?
1ce61dc6e18c490543a5c48cc21756ed,What changes with more predictors in a linear model?
1ce61dc6e18c490543a5c48cc21756ed,Effect on R-squared when more features are added?
1ce61dc6e18c490543a5c48cc21756ed,How does adding variables influence adjusted R-squared?
b6e122665b1d21769d2b2c1589541e41,What is the vertical distance from a regression line in a scatter plot called?
b6e122665b1d21769d2b2c1589541e41,Name the term for the difference between a point and the regression line.
b6e122665b1d21769d2b2c1589541e41,"In regression, what describes the gap between data points and the line?"
b6e122665b1d21769d2b2c1589541e41,What is the term for vertical discrepancies from a regression line?
b6e122665b1d21769d2b2c1589541e41,How do you refer to the space between a point and the regression line?
cddddf95f873951daab5f3310b35b3b3,How does R squared relate to correlation in simple regression?
cddddf95f873951daab5f3310b35b3b3,What is the link between correlation and R squared?
cddddf95f873951daab5f3310b35b3b3,Is R squared the square of correlation coefficient?
cddddf95f873951daab5f3310b35b3b3,Does correlation coefficient squared equal R squared?
cddddf95f873951daab5f3310b35b3b3,How is the coefficient of determination derived from correlation?
fd5c7b8a9c80d7c51bfca3508ee59ba4,How do significance and confidence levels relate?
fd5c7b8a9c80d7c51bfca3508ee59ba4,What’s the formula connecting confidence and significance levels?
fd5c7b8a9c80d7c51bfca3508ee59ba4,How are confidence intervals and significance linked?
fd5c7b8a9c80d7c51bfca3508ee59ba4,Explain significance level in relation to confidence.
fd5c7b8a9c80d7c51bfca3508ee59ba4,How does significance complement confidence level?
556023d38c9242be2fd3f306d94d4ca9,Is it possible to determine skewness from mean and median?
556023d38c9242be2fd3f306d94d4ca9,True or False: Mean and median reveal skew direction?
556023d38c9242be2fd3f306d94d4ca9,Can mean greater than median indicate skewness?
556023d38c9242be2fd3f306d94d4ca9,Determine skew: mean greater than median?
556023d38c9242be2fd3f306d94d4ca9,Skewness from mean and median: possible?
ca00fdd7aed6247583696e74fc59541e,What does a linear regression line aim to minimize?
ca00fdd7aed6247583696e74fc59541e,How does OLS determine the best fit line?
ca00fdd7aed6247583696e74fc59541e,Why doesn’t the regression line pass through all points?
ca00fdd7aed6247583696e74fc59541e,What is the main goal of ordinary least squares?
ca00fdd7aed6247583696e74fc59541e,How does OLS handle data with outliers?
e884a87a4025da57c5f927eee0c90fb0,Find the MAE for Y = 5X + 40 given the data.
e884a87a4025da57c5f927eee0c90fb0,What is the MAE for the linear relation Y = 5X + 40?
e884a87a4025da57c5f927eee0c90fb0,Calculate mean absolute error for Y = 5X + 40.
e884a87a4025da57c5f927eee0c90fb0,Determine the MAE for the equation Y = 5X + 40 from data.
e884a87a4025da57c5f927eee0c90fb0,How do you compute MAE using Y = 5X + 40?
c541bdc253c82051404e8f7346745205,What's the weight change when height goes up by 1?
c541bdc253c82051404e8f7346745205,How does weight adjust per inch increase in height?
c541bdc253c82051404e8f7346745205,Weight impact of a 1-inch height rise?
c541bdc253c82051404e8f7346745205,Height up by 1 inch affects weight by how much?
c541bdc253c82051404e8f7346745205,Effect on weight for each inch increase in height?
bb201af28790ab39c63a7eacdd6445d3,Is it true that Pearson measures linear dependence and Spearman measures monotonic relationships?
bb201af28790ab39c63a7eacdd6445d3,Does Pearson assess linear connections while Spearman deals with monotonic ones?
bb201af28790ab39c63a7eacdd6445d3,Are Pearson and Spearman focused on linear and monotonic relationships respectively?
bb201af28790ab39c63a7eacdd6445d3,Do Pearson and Spearman capture linear and monotonic variable changes?
bb201af28790ab39c63a7eacdd6445d3,Is it correct that Pearson and Spearman evaluate different types of variable relationships?
23629cd0e7ef09651423b0b09e178de6,Explain long vs wide data.
23629cd0e7ef09651423b0b09e178de6,Define outliers and inliers. How to handle them?
23629cd0e7ef09651423b0b09e178de6,Python code for coin value based on diameter and weight?
23629cd0e7ef09651423b0b09e178de6,Assumptions for linear regression?
23629cd0e7ef09651423b0b09e178de6,What's the difference between wide and long data?
d56bbb7745eac218ca8d1940135b24ed,What's the R-square formula?
d56bbb7745eac218ca8d1940135b24ed,How to calculate R-square?
d56bbb7745eac218ca8d1940135b24ed,Explain R-square computation.
d56bbb7745eac218ca8d1940135b24ed,R-square calculation method?
d56bbb7745eac218ca8d1940135b24ed,Derive formula for R-square?
7e2200053de26007fd89ec810de0d6e7,Why reduce dimensions before using SVM?
7e2200053de26007fd89ec810de0d6e7,How does reducing dimensions affect SVM?
7e2200053de26007fd89ec810de0d6e7,Why use PCA with SVM on large feature sets?
7e2200053de26007fd89ec810de0d6e7,What's the benefit of fewer dimensions for SVM?
7e2200053de26007fd89ec810de0d6e7,Why is SVM performance better with dimensionality reduction?
dd913c3e8b059840a21cd38f9969ed7f,How to test if an insight is statistically significant?
dd913c3e8b059840a21cd38f9969ed7f,What method checks if an insight is due to chance?
dd913c3e8b059840a21cd38f9969ed7f,How can you confirm the statistical validity of an insight?
dd913c3e8b059840a21cd38f9969ed7f,Which process determines if an insight is real?
dd913c3e8b059840a21cd38f9969ed7f,How to verify if an insight is statistically important?
9f5cec4383eec9c06433fdd3d1d7366d,How can you build a customer trend taxonomy?
9f5cec4383eec9c06433fdd3d1d7366d,What's a method to map trends in unstructured data?
9f5cec4383eec9c06433fdd3d1d7366d,Steps to classify key customer trends?
9f5cec4383eec9c06433fdd3d1d7366d,How to develop a taxonomy for customer trends?
9f5cec4383eec9c06433fdd3d1d7366d,Ways to create a taxonomy for unstructured data?
ac62c11e7d6add9346c7329029857e0a,How to correlate a categorical and continuous variable?
ac62c11e7d6add9346c7329029857e0a,What's a method to relate a categorical and numerical variable?
ac62c11e7d6add9346c7329029857e0a,How do you associate a categorical variable with a continuous one?
ac62c11e7d6add9346c7329029857e0a,Which technique finds links between categorical and continuous variables?
ac62c11e7d6add9346c7329029857e0a,How can a categorical variable be linked to a continuous variable?
e87404d7f02801d4dddee3bb0feddf2f,questions
def9a4ddeb28615e2cef13418171e173,What causes very large updates in neural network weights?
def9a4ddeb28615e2cef13418171e173,How do large gradients affect model training?
def9a4ddeb28615e2cef13418171e173,Why do neural network weights sometimes overflow during training?
def9a4ddeb28615e2cef13418171e173,What makes a model unstable and fail to learn?
def9a4ddeb28615e2cef13418171e173,Explain the role of gradients in updating network weights.
d59efe60661af88f49db106a1aeeb897,Define confusion matrix.
d59efe60661af88f49db106a1aeeb897,Explain the components of a confusion matrix.
d59efe60661af88f49db106a1aeeb897,What metrics are derived from a confusion matrix?
d59efe60661af88f49db106a1aeeb897,How does a binary classifier use a confusion matrix?
d59efe60661af88f49db106a1aeeb897,What outcomes are generated by a binary classifier in a confusion matrix?
b7f4844933d9e1aa3e91c91c991b5faa,How does a ROC curve function?
b7f4844933d9e1aa3e91c91c991b5faa,What is the purpose of a ROC curve?
b7f4844933d9e1aa3e91c91c991b5faa,Describe the ROC curve.
b7f4844933d9e1aa3e91c91c991b5faa,What does a ROC curve show?
b7f4844933d9e1aa3e91c91c991b5faa,How is a ROC curve utilized?
05b6a72b03bcca188c44eff9894ff435,Define selection bias.
05b6a72b03bcca188c44eff9894ff435,Explain sample bias.
05b6a72b03bcca188c44eff9894ff435,What leads to non-representative samples?
05b6a72b03bcca188c44eff9894ff435,Describe selection bias.
05b6a72b03bcca188c44eff9894ff435,What causes sample to misrepresent population?
2478f09f20e611fa3b5fb7cfc0910f6f,What is SVM in machine learning?
2478f09f20e611fa3b5fb7cfc0910f6f,How does the SVM algorithm work?
2478f09f20e611fa3b5fb7cfc0910f6f,Describe the functions of SVM.
2478f09f20e611fa3b5fb7cfc0910f6f,What types of problems can SVM solve?
2478f09f20e611fa3b5fb7cfc0910f6f,How does SVM classify data?
d812d96e0d10cd0c49806bdd3980642f,Define support vectors in SVM.
d812d96e0d10cd0c49806bdd3980642f,What role do support vectors play in SVM?
d812d96e0d10cd0c49806bdd3980642f,Explain the concept of support vectors in SVM.
d812d96e0d10cd0c49806bdd3980642f,Identify support vectors in an SVM diagram.
d812d96e0d10cd0c49806bdd3980642f,Where are support vectors located in SVM?
b17acd76fc689d0ef601aec0bcfd80a2,List SVM kernel types.
b17acd76fc689d0ef601aec0bcfd80a2,SVM kernels?
b17acd76fc689d0ef601aec0bcfd80a2,Types of SVM kernels?
b17acd76fc689d0ef601aec0bcfd80a2,What kernels does SVM use?
b17acd76fc689d0ef601aec0bcfd80a2,Different kernel types in SVM?
1d3e096a8ca97c1dd208db81223f549e,What is a decision tree used for in machine learning?
1d3e096a8ca97c1dd208db81223f549e,How does a decision tree process data?
1d3e096a8ca97c1dd208db81223f549e,Describe the structure of a decision tree.
1d3e096a8ca97c1dd208db81223f549e,Can decision trees handle different data types?
1d3e096a8ca97c1dd208db81223f549e,What are the main applications of decision trees?
80059faa60d95258b5358ddf22d24c85,How does a decision tree use entropy?
80059faa60d95258b5358ddf22d24c85,Explain information gain in decision trees.
80059faa60d95258b5358ddf22d24c85,What role does entropy play in ID3?
80059faa60d95258b5358ddf22d24c85,Describe information gain for tree splitting.
80059faa60d95258b5358ddf22d24c85,How is entropy calculated in decision trees?
d7abe4a301c81776364190dfa9892255,What does pruning do in decision trees?
d7abe4a301c81776364190dfa9892255,How is pruning related to splitting in trees?
d7abe4a301c81776364190dfa9892255,What happens when sub-nodes are removed in a tree?
d7abe4a301c81776364190dfa9892255,Explain pruning in the context of decision nodes.
d7abe4a301c81776364190dfa9892255,Why is pruning opposite to node splitting?
7ec6c86bbec396cba8ba75ce90ba9dbc,What's the purpose of combining different models?
7ec6c86bbec396cba8ba75ce90ba9dbc,How does bagging improve predictions?
7ec6c86bbec396cba8ba75ce90ba9dbc,Explain boosting in machine learning.
7ec6c86bbec396cba8ba75ce90ba9dbc,What are key techniques in ensemble learning?
7ec6c86bbec396cba8ba75ce90ba9dbc,How do bagging and boosting differ?
4e486497579bf23e972e5dc13a27c6d0,Explain Random Forest.
4e486497579bf23e972e5dc13a27c6d0,What are the functions of Random Forest?
4e486497579bf23e972e5dc13a27c6d0,How does Random Forest handle data?
4e486497579bf23e972e5dc13a27c6d0,Describe Random Forest's voting mechanism.
4e486497579bf23e972e5dc13a27c6d0,How do trees in Random Forest work together?
67dbd2031de1ec51b68906135545f513,Which validation approach suits a temporal dataset?
67dbd2031de1ec51b68906135545f513,How do you validate models on ordered data?
67dbd2031de1ec51b68906135545f513,What method replaces k-fold for sequential data validation?
67dbd2031de1ec51b68906135545f513,How should time-dependent data be validated?
67dbd2031de1ec51b68906135545f513,What's a suitable validation strategy for chronological sequences?
fd354e5483fabe69aa02fcef13a56f5f,How does a Box Cox transformation help in regression analysis?
